Timestamp,Proximity Distance (cm),Intruder Detected,Force Detected,Soft Alarm Triggered,Hard Alarm Triggered,Notification Type,Notification Sent,Alarm Reset Time (s),Event Type,System Uptime (s)
2023-09-17 01:17:01,69,0,1,0,1,Force Alert,1,19,Force Detection,8768
2023-09-17 01:18:21,31,0,0,0,0,,0,0,No Event,8775
2023-09-17 01:24:22,84,0,1,0,1,Force Alert,1,10,Force Detection,8784
2023-09-17 01:27:14,89,1,1,0,1,Force Alert,1,17,Force Detection,8793
2023-09-17 01:52:36,52,1,1,0,1,Force Alert,1,20,Force Detection,8798
2023-09-17 01:56:41,71,0,1,0,1,Force Alert,1,19,Force Detection,8801
2023-09-17 02:04:09,42,1,1,1,1,Force Alert,1,11,Force Detection,8807
2023-09-17 02:17:17,42,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8814
2023-09-17 02:24:10,49,0,0,0,0,,0,0,No Event,8819
2023-09-17 02:45:50,49,0,1,0,1,Force Alert,1,17,Force Detection,8828
2023-09-17 02:49:26,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8831
2023-09-17 02:59:50,14,0,0,0,0,,0,0,No Event,8838
2023-09-17 03:12:02,82,0,0,0,0,,0,0,No Event,8844
2023-09-17 03:24:37,51,0,1,0,1,Force Alert,1,11,Force Detection,8851
2023-09-17 03:36:45,50,1,1,0,1,Force Alert,1,5,Force Detection,8860
2023-09-17 03:42:13,3,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8865
2023-09-17 03:46:19,57,1,1,0,1,Force Alert,1,12,Force Detection,8870
2023-09-17 04:08:36,3,0,0,0,0,,0,0,No Event,8871
2023-09-17 04:42:08,93,1,1,0,1,Force Alert,1,9,Force Detection,8878
2023-09-17 04:43:35,47,1,1,1,1,Force Alert,1,5,Force Detection,8881
2023-09-17 05:09:45,65,1,1,0,1,Force Alert,1,6,Force Detection,8883
2023-09-17 05:10:55,7,0,0,0,0,,0,0,No Event,8891
2023-09-17 05:40:13,10,0,1,0,1,Force Alert,1,18,Force Detection,8899
2023-09-17 06:08:28,93,1,1,0,1,Force Alert,1,7,Force Detection,8902
2023-09-17 06:27:12,96,0,0,0,0,,0,0,No Event,8909
2023-09-17 06:30:08,44,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8912
2023-09-17 06:39:23,27,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8921
2023-09-17 06:39:34,16,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8927
2023-09-17 06:43:15,36,0,1,0,1,Force Alert,1,14,Force Detection,8929
2023-09-17 07:06:59,96,0,0,0,0,,0,0,No Event,8932
2023-09-17 07:33:25,70,0,1,0,1,Force Alert,1,18,Force Detection,8939
2023-09-17 07:56:57,6,0,1,0,1,Force Alert,1,20,Force Detection,8940
2023-09-17 08:08:13,17,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8942
2023-09-17 09:31:34,75,0,1,0,1,Force Alert,1,19,Force Detection,8949
2023-09-17 10:07:45,13,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8950
2023-09-17 10:59:05,8,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8955
2023-09-17 11:33:47,67,0,0,0,0,,0,0,No Event,8962
2023-09-17 12:06:36,71,0,1,0,1,Force Alert,1,14,Force Detection,8965
2023-09-17 12:10:57,17,1,1,1,1,Force Alert,1,15,Force Detection,8970
2023-09-17 12:12:29,57,0,0,0,0,,0,0,No Event,8975
2023-09-17 12:17:07,25,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8980
2023-09-17 12:18:18,35,1,0,1,0,Proximity Warning,1,0,Proximity Detection,8981
2023-09-17 12:29:13,70,0,0,0,0,,0,0,No Event,8982
2023-09-17 12:29:54,9,0,1,0,1,Force Alert,1,17,Force Detection,8985
2023-09-17 12:36:22,60,0,0,0,0,,0,0,No Event,8994
2023-09-17 13:35:32,62,1,0,0,0,,0,0,No Event,9001
2023-09-17 13:50:32,81,1,0,0,0,,0,0,No Event,9010
2023-09-17 13:55:49,50,0,0,0,0,,0,0,No Event,9019
2023-09-17 13:57:12,96,0,1,0,1,Force Alert,1,17,Force Detection,9026
2023-09-17 14:44:12,96,1,1,0,1,Force Alert,1,14,Force Detection,9035
2023-09-17 14:55:40,59,1,1,0,1,Force Alert,1,18,Force Detection,9044
2023-09-17 15:02:15,27,0,0,0,0,,0,0,No Event,9049
2023-09-17 15:15:34,84,1,1,0,1,Force Alert,1,6,Force Detection,9054
2023-09-17 15:19:58,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9059
2023-09-17 15:28:31,49,1,1,1,1,Force Alert,1,14,Force Detection,9061
2023-09-17 15:33:20,19,1,1,1,1,Force Alert,1,19,Force Detection,9065
2023-09-17 15:55:39,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9073
2023-09-17 16:11:47,4,0,1,0,1,Force Alert,1,18,Force Detection,9081
2023-09-17 16:30:24,65,0,1,0,1,Force Alert,1,14,Force Detection,9088
2023-09-17 16:50:02,86,1,0,0,0,,0,0,No Event,9095
2023-09-17 17:47:44,70,0,1,0,1,Force Alert,1,6,Force Detection,9096
2023-09-17 17:58:38,90,1,1,0,1,Force Alert,1,15,Force Detection,9100
2023-09-17 17:59:58,96,0,1,0,1,Force Alert,1,13,Force Detection,9106
2023-09-17 18:11:47,12,0,0,0,0,,0,0,No Event,9111
2023-09-17 18:26:35,34,0,1,0,1,Force Alert,1,19,Force Detection,9117
2023-09-17 19:01:22,18,1,1,1,1,Force Alert,1,17,Force Detection,9120
2023-09-17 19:22:07,1,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9129
2023-09-17 19:26:38,70,1,1,0,1,Force Alert,1,14,Force Detection,9132
2023-09-17 19:39:46,71,0,1,0,1,Force Alert,1,9,Force Detection,9141
2023-09-17 20:09:40,78,0,1,0,1,Force Alert,1,10,Force Detection,9148
2023-09-17 20:21:11,43,0,0,0,0,,0,0,No Event,9149
2023-09-21 10:44:23,95,0,1,0,1,Force Alert,1,6,Force Detection,9158
2023-09-21 10:55:00,68,1,1,0,1,Force Alert,1,12,Force Detection,9164
2023-09-21 11:24:08,43,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9166
2023-09-21 11:31:41,22,1,1,1,1,Force Alert,1,9,Force Detection,9168
2023-09-21 11:38:31,99,1,0,0,0,,0,0,No Event,9174
2023-09-21 11:45:44,20,0,0,0,0,,0,0,No Event,9181
2023-09-21 11:51:31,72,0,1,0,1,Force Alert,1,18,Force Detection,9184
2023-09-21 12:04:27,40,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9193
2023-09-21 12:31:53,63,1,0,0,0,,0,0,No Event,9195
2023-09-21 12:33:59,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9198
2023-09-21 12:43:25,7,1,1,1,1,Force Alert,1,16,Force Detection,9199
2023-09-21 12:44:23,84,0,1,0,1,Force Alert,1,20,Force Detection,9202
2023-09-21 13:01:15,58,1,1,0,1,Force Alert,1,18,Force Detection,9209
2023-09-21 13:30:09,36,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9217
2023-09-21 13:36:32,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9224
2023-09-21 14:00:45,27,1,1,1,1,Force Alert,1,5,Force Detection,9232
2023-09-21 14:02:30,37,0,1,0,1,Force Alert,1,18,Force Detection,9237
2023-09-21 14:20:42,36,0,0,0,0,,0,0,No Event,9244
2023-09-21 14:44:29,39,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9251
2023-09-21 14:59:13,50,0,1,0,1,Force Alert,1,11,Force Detection,9252
2023-09-21 15:01:29,27,0,0,0,0,,0,0,No Event,9259
2023-09-21 15:18:36,33,1,1,1,1,Force Alert,1,9,Force Detection,9261
2023-09-21 15:46:04,10,1,1,1,1,Force Alert,1,11,Force Detection,9269
2023-09-21 16:20:03,98,1,1,0,1,Force Alert,1,8,Force Detection,9278
2023-09-21 16:26:24,61,0,1,0,1,Force Alert,1,15,Force Detection,9279
2023-09-21 16:38:12,67,1,0,0,0,,0,0,No Event,9286
2023-09-21 16:49:15,71,1,0,0,0,,0,0,No Event,9292
2023-09-21 17:05:58,39,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9296
2023-09-21 17:11:14,43,1,1,1,1,Force Alert,1,11,Force Detection,9298
2023-09-21 17:29:47,62,0,0,0,0,,0,0,No Event,9300
2023-09-21 17:41:03,69,0,1,0,1,Force Alert,1,12,Force Detection,9307
2023-09-21 17:41:24,32,0,0,0,0,,0,0,No Event,9314
2023-09-21 18:03:41,70,0,1,0,1,Force Alert,1,18,Force Detection,9320
2023-09-21 18:07:08,90,1,0,0,0,,0,0,No Event,9328
2023-09-21 18:08:14,11,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9329
2023-09-21 18:09:34,43,1,1,1,1,Force Alert,1,10,Force Detection,9336
2023-09-21 18:15:04,53,0,1,0,1,Force Alert,1,11,Force Detection,9341
2023-09-21 18:25:08,66,0,1,0,1,Force Alert,1,13,Force Detection,9349
2023-09-21 18:30:00,93,0,1,0,1,Force Alert,1,7,Force Detection,9357
2023-09-21 18:46:17,26,0,0,0,0,,0,0,No Event,9361
2023-09-21 18:59:31,9,0,0,0,0,,0,0,No Event,9366
2023-09-21 19:08:07,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9375
2023-09-21 20:16:36,80,1,1,0,1,Force Alert,1,6,Force Detection,9379
2023-09-21 20:22:52,100,0,1,0,1,Force Alert,1,8,Force Detection,9383
2023-09-21 20:40:23,95,1,0,0,0,,0,0,No Event,9386
2023-09-21 20:45:32,35,0,1,0,1,Force Alert,1,5,Force Detection,9394
2023-09-21 20:53:45,100,0,1,0,1,Force Alert,1,5,Force Detection,9403
2023-09-21 21:30:21,3,0,1,0,1,Force Alert,1,14,Force Detection,9412
2023-09-21 21:35:05,94,0,1,0,1,Force Alert,1,5,Force Detection,9420
2023-09-21 22:08:47,72,1,0,0,0,,0,0,No Event,9422
2023-09-21 22:26:20,87,1,0,0,0,,0,0,No Event,9429
2023-09-21 22:30:54,45,0,0,0,0,,0,0,No Event,9436
2023-09-21 22:35:18,90,0,1,0,1,Force Alert,1,5,Force Detection,9444
2023-09-21 22:55:17,13,0,0,0,0,,0,0,No Event,9449
2023-09-21 22:57:18,63,0,1,0,1,Force Alert,1,12,Force Detection,9456
2023-09-21 23:01:22,72,1,1,0,1,Force Alert,1,7,Force Detection,9461
2023-09-21 23:04:40,77,0,0,0,0,,0,0,No Event,9468
2023-09-21 23:27:37,88,0,0,0,0,,0,0,No Event,9471
2023-09-21 23:33:40,52,1,0,0,0,,0,0,No Event,9480
2023-09-21 23:44:34,33,1,1,1,1,Force Alert,1,19,Force Detection,9486
2023-09-22 00:22:37,60,1,0,0,0,,0,0,No Event,9491
2023-09-22 01:02:52,34,0,0,0,0,,0,0,No Event,9493
2023-09-22 01:05:21,68,0,1,0,1,Force Alert,1,18,Force Detection,9500
2023-09-22 01:07:26,8,0,0,0,0,,0,0,No Event,9506
2023-09-22 01:36:47,70,0,1,0,1,Force Alert,1,17,Force Detection,9511
2023-09-22 01:50:10,61,0,0,0,0,,0,0,No Event,9512
2023-09-22 01:52:11,7,0,1,0,1,Force Alert,1,18,Force Detection,9514
2023-09-22 02:17:13,88,1,1,0,1,Force Alert,1,20,Force Detection,9523
2023-09-22 02:24:56,59,0,0,0,0,,0,0,No Event,9525
2023-09-22 02:40:32,81,0,1,0,1,Force Alert,1,15,Force Detection,9530
2023-09-22 02:48:01,53,0,1,0,1,Force Alert,1,9,Force Detection,9537
2023-09-22 02:48:41,22,0,0,0,0,,0,0,No Event,9541
2023-09-22 03:01:16,70,1,0,0,0,,0,0,No Event,9549
2023-09-22 03:01:52,79,0,0,0,0,,0,0,No Event,9552
2023-09-22 03:06:45,28,1,1,1,1,Force Alert,1,9,Force Detection,9561
2023-09-22 03:07:51,29,1,1,1,1,Force Alert,1,5,Force Detection,9562
2023-09-22 03:46:42,45,0,0,0,0,,0,0,No Event,9571
2023-09-22 03:56:13,1,1,1,1,1,Force Alert,1,19,Force Detection,9573
2023-09-22 04:05:28,39,0,1,0,1,Force Alert,1,20,Force Detection,9580
2023-09-22 04:31:49,82,0,0,0,0,,0,0,No Event,9581
2023-09-22 04:41:44,35,0,0,0,0,,0,0,No Event,9582
2023-09-22 04:45:06,93,0,1,0,1,Force Alert,1,15,Force Detection,9583
2023-09-22 04:55:34,61,1,0,0,0,,0,0,No Event,9590
2023-09-22 04:58:26,85,1,1,0,1,Force Alert,1,15,Force Detection,9596
2023-09-22 05:10:18,64,1,1,0,1,Force Alert,1,9,Force Detection,9598
2023-09-22 05:14:10,26,0,0,0,0,,0,0,No Event,9601
2023-09-22 05:44:03,33,0,1,0,1,Force Alert,1,14,Force Detection,9604
2023-09-22 05:49:50,72,1,1,0,1,Force Alert,1,16,Force Detection,9607
2023-09-22 06:24:43,58,1,1,0,1,Force Alert,1,18,Force Detection,9613
2023-09-22 07:08:22,89,0,1,0,1,Force Alert,1,7,Force Detection,9617
2023-09-22 07:10:49,35,0,0,0,0,,0,0,No Event,9618
2023-09-22 07:14:37,90,1,0,0,0,,0,0,No Event,9627
2023-09-22 07:42:53,70,0,1,0,1,Force Alert,1,8,Force Detection,9632
2023-09-22 07:52:09,52,0,0,0,0,,0,0,No Event,9638
2023-09-22 07:57:46,52,0,0,0,0,,0,0,No Event,9640
2023-09-22 08:19:55,63,1,1,0,1,Force Alert,1,7,Force Detection,9644
2023-09-22 08:31:40,34,0,0,0,0,,0,0,No Event,9652
2023-09-22 09:10:34,32,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9653
2023-09-22 09:28:26,98,1,0,0,0,,0,0,No Event,9662
2023-09-22 10:06:02,61,0,0,0,0,,0,0,No Event,9669
2023-09-26 00:35:49,34,0,1,0,1,Force Alert,1,14,Force Detection,9673
2023-09-26 00:38:02,62,1,1,0,1,Force Alert,1,7,Force Detection,9681
2023-09-26 00:40:13,65,1,0,0,0,,0,0,No Event,9684
2023-09-26 00:42:14,29,0,1,0,1,Force Alert,1,17,Force Detection,9692
2023-09-26 01:27:06,9,1,1,1,1,Force Alert,1,16,Force Detection,9697
2023-09-26 01:48:33,77,1,1,0,1,Force Alert,1,13,Force Detection,9705
2023-09-26 01:56:43,79,1,1,0,1,Force Alert,1,19,Force Detection,9714
2023-09-26 02:21:51,30,0,0,0,0,,0,0,No Event,9722
2023-09-26 02:32:35,55,0,1,0,1,Force Alert,1,16,Force Detection,9724
2023-09-26 03:56:17,88,0,1,0,1,Force Alert,1,12,Force Detection,9727
2023-09-26 04:00:49,62,0,0,0,0,,0,0,No Event,9733
2023-09-26 04:35:07,7,0,0,0,0,,0,0,No Event,9739
2023-09-26 04:50:05,47,1,1,1,1,Force Alert,1,14,Force Detection,9747
2023-09-26 05:02:42,67,1,1,0,1,Force Alert,1,14,Force Detection,9748
2023-09-26 05:23:01,71,1,1,0,1,Force Alert,1,9,Force Detection,9753
2023-09-26 05:23:46,60,1,0,0,0,,0,0,No Event,9754
2023-09-26 05:53:34,18,0,1,0,1,Force Alert,1,10,Force Detection,9763
2023-09-26 06:03:09,24,1,1,1,1,Force Alert,1,20,Force Detection,9764
2023-09-26 06:19:13,61,0,0,0,0,,0,0,No Event,9770
2023-09-26 06:40:55,63,0,1,0,1,Force Alert,1,19,Force Detection,9774
2023-09-26 06:50:41,15,0,1,0,1,Force Alert,1,19,Force Detection,9779
2023-09-26 07:31:49,61,0,0,0,0,,0,0,No Event,9788
2023-09-26 07:41:53,35,1,1,1,1,Force Alert,1,12,Force Detection,9790
2023-09-26 07:54:32,15,0,0,0,0,,0,0,No Event,9794
2023-09-26 08:01:32,17,1,1,1,1,Force Alert,1,12,Force Detection,9802
2023-09-26 08:10:53,76,0,1,0,1,Force Alert,1,7,Force Detection,9803
2023-09-26 08:19:35,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9807
2023-09-26 08:31:45,72,0,1,0,1,Force Alert,1,9,Force Detection,9811
2023-09-26 08:43:51,67,0,1,0,1,Force Alert,1,8,Force Detection,9818
2023-09-26 08:44:56,25,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9824
2023-09-26 08:45:54,21,0,1,0,1,Force Alert,1,15,Force Detection,9830
2023-09-26 08:57:56,81,0,1,0,1,Force Alert,1,14,Force Detection,9831
2023-09-26 09:07:50,1,0,1,0,1,Force Alert,1,19,Force Detection,9840
2023-09-26 09:08:10,63,1,0,0,0,,0,0,No Event,9849
2023-09-26 09:12:10,37,0,0,0,0,,0,0,No Event,9857
2023-09-26 09:12:28,30,0,0,0,0,,0,0,No Event,9858
2023-09-26 09:25:19,23,0,0,0,0,,0,0,No Event,9865
2023-09-26 09:35:39,17,0,0,0,0,,0,0,No Event,9870
2023-09-26 09:43:17,72,0,1,0,1,Force Alert,1,6,Force Detection,9877
2023-09-26 09:47:25,32,0,0,0,0,,0,0,No Event,9883
2023-09-26 10:14:35,45,0,1,0,1,Force Alert,1,20,Force Detection,9886
2023-09-26 10:15:23,23,0,1,0,1,Force Alert,1,13,Force Detection,9892
2023-09-26 10:20:41,90,1,0,0,0,,0,0,No Event,9899
2023-09-26 10:27:06,59,0,0,0,0,,0,0,No Event,9903
2023-09-26 10:53:02,1,0,0,0,0,,0,0,No Event,9906
2023-09-26 11:16:41,74,0,1,0,1,Force Alert,1,6,Force Detection,9907
2023-09-26 11:52:10,16,1,1,1,1,Force Alert,1,14,Force Detection,9912
2023-09-26 12:16:15,80,0,0,0,0,,0,0,No Event,9916
2023-09-26 12:18:01,64,0,0,0,0,,0,0,No Event,9919
2023-09-26 12:23:30,25,1,1,1,1,Force Alert,1,14,Force Detection,9922
2023-09-26 12:41:16,5,0,0,0,0,,0,0,No Event,9925
2023-09-26 13:02:19,73,1,0,0,0,,0,0,No Event,9932
2023-09-26 13:16:46,2,1,0,1,0,Proximity Warning,1,0,Proximity Detection,9940
2023-09-26 13:53:17,2,0,1,0,1,Force Alert,1,19,Force Detection,9947
2023-09-26 13:57:27,99,0,0,0,0,,0,0,No Event,9949
2023-09-26 14:21:25,91,0,0,0,0,,0,0,No Event,9957
2023-09-26 14:39:07,91,1,0,0,0,,0,0,No Event,9964
2023-09-26 14:43:23,74,1,0,0,0,,0,0,No Event,9973
2023-09-26 15:05:38,99,0,0,0,0,,0,0,No Event,9978
2023-09-26 15:53:01,53,1,1,0,1,Force Alert,1,8,Force Detection,9980
2023-09-26 16:07:46,66,1,0,0,0,,0,0,No Event,9984
2023-09-26 16:24:38,98,0,1,0,1,Force Alert,1,6,Force Detection,9990
2023-09-26 16:45:44,87,1,1,0,1,Force Alert,1,17,Force Detection,9993
2023-09-26 16:53:48,69,0,1,0,1,Force Alert,1,11,Force Detection,9998
2023-09-26 17:23:28,28,0,0,0,0,,0,0,No Event,10004
2023-09-26 17:24:31,75,0,0,0,0,,0,0,No Event,10008
2023-09-26 17:25:55,84,0,0,0,0,,0,0,No Event,10015
2023-09-26 18:17:59,58,1,0,0,0,,0,0,No Event,10018
2023-09-26 18:20:07,92,1,0,0,0,,0,0,No Event,10020
2023-09-26 18:21:55,12,0,1,0,1,Force Alert,1,6,Force Detection,10023
2023-09-26 18:34:14,29,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10025
2023-09-26 18:39:46,73,0,1,0,1,Force Alert,1,20,Force Detection,10032
2023-09-26 18:42:33,46,1,1,1,1,Force Alert,1,14,Force Detection,10040
2023-09-26 18:46:49,52,0,0,0,0,,0,0,No Event,10049
2023-09-26 19:00:06,45,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10050
2023-09-26 19:10:55,52,1,0,0,0,,0,0,No Event,10056
2023-09-26 19:27:18,58,1,1,0,1,Force Alert,1,19,Force Detection,10063
2023-09-26 19:45:26,16,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10069
2023-09-26 19:47:16,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10075
2023-09-26 20:13:28,45,0,0,0,0,,0,0,No Event,10079
2023-09-26 20:17:39,11,1,1,1,1,Force Alert,1,12,Force Detection,10088
2023-09-26 20:42:11,11,0,0,0,0,,0,0,No Event,10093
2023-09-26 21:18:20,25,0,0,0,0,,0,0,No Event,10098
2023-09-26 21:30:09,65,0,1,0,1,Force Alert,1,10,Force Detection,10103
2023-09-26 21:35:13,58,1,1,0,1,Force Alert,1,15,Force Detection,10109
2023-09-26 22:04:10,89,1,1,0,1,Force Alert,1,7,Force Detection,10110
2023-09-26 22:05:40,79,0,1,0,1,Force Alert,1,17,Force Detection,10117
2023-09-26 22:23:33,65,1,0,0,0,,0,0,No Event,10125
2023-09-26 22:25:25,65,1,0,0,0,,0,0,No Event,10126
2023-09-26 22:30:56,22,1,1,1,1,Force Alert,1,15,Force Detection,10135
2023-09-26 22:31:22,52,1,0,0,0,,0,0,No Event,10140
2023-09-26 22:39:07,24,0,1,0,1,Force Alert,1,7,Force Detection,10144
2023-09-26 22:42:14,86,0,0,0,0,,0,0,No Event,10146
2023-09-26 22:50:12,13,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10147
2023-09-26 23:06:53,41,0,1,0,1,Force Alert,1,8,Force Detection,10156
2023-09-26 23:27:17,29,0,0,0,0,,0,0,No Event,10160
2023-09-26 23:27:58,19,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10161
2023-09-26 23:39:28,92,0,0,0,0,,0,0,No Event,10170
2023-09-26 23:51:28,7,1,1,1,1,Force Alert,1,16,Force Detection,10171
2023-09-27 00:21:04,10,0,0,0,0,,0,0,No Event,10175
2023-09-30 14:26:25,43,1,1,1,1,Force Alert,1,17,Force Detection,10177
2023-09-30 14:31:53,14,1,1,1,1,Force Alert,1,11,Force Detection,10180
2023-09-30 14:36:15,54,0,1,0,1,Force Alert,1,12,Force Detection,10182
2023-09-30 14:43:14,51,0,0,0,0,,0,0,No Event,10190
2023-09-30 15:23:28,100,0,1,0,1,Force Alert,1,15,Force Detection,10198
2023-09-30 15:30:06,75,0,1,0,1,Force Alert,1,5,Force Detection,10202
2023-09-30 15:46:51,94,1,1,0,1,Force Alert,1,10,Force Detection,10211
2023-09-30 15:48:07,28,1,1,1,1,Force Alert,1,20,Force Detection,10213
2023-09-30 16:01:07,66,1,1,0,1,Force Alert,1,12,Force Detection,10219
2023-09-30 16:13:28,76,1,0,0,0,,0,0,No Event,10224
2023-09-30 16:20:19,77,1,1,0,1,Force Alert,1,20,Force Detection,10228
2023-09-30 16:26:26,100,0,1,0,1,Force Alert,1,17,Force Detection,10236
2023-09-30 16:27:07,11,0,1,0,1,Force Alert,1,5,Force Detection,10243
2023-09-30 16:51:13,73,1,0,0,0,,0,0,No Event,10245
2023-09-30 17:01:25,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10250
2023-09-30 17:43:59,32,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10254
2023-09-30 17:57:08,79,0,1,0,1,Force Alert,1,10,Force Detection,10262
2023-09-30 18:30:53,55,0,1,0,1,Force Alert,1,16,Force Detection,10269
2023-09-30 18:34:01,77,0,0,0,0,,0,0,No Event,10275
2023-09-30 18:50:17,58,0,0,0,0,,0,0,No Event,10280
2023-09-30 19:04:04,89,1,0,0,0,,0,0,No Event,10289
2023-09-30 19:08:48,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10293
2023-09-30 19:20:56,99,1,1,0,1,Force Alert,1,20,Force Detection,10297
2023-09-30 19:31:28,75,0,1,0,1,Force Alert,1,11,Force Detection,10298
2023-09-30 19:46:39,24,1,1,1,1,Force Alert,1,13,Force Detection,10300
2023-09-30 20:11:23,1,0,0,0,0,,0,0,No Event,10303
2023-09-30 20:22:08,52,0,0,0,0,,0,0,No Event,10309
2023-09-30 20:46:30,61,0,1,0,1,Force Alert,1,5,Force Detection,10316
2023-09-30 20:53:10,23,0,1,0,1,Force Alert,1,13,Force Detection,10325
2023-09-30 21:15:43,53,1,0,0,0,,0,0,No Event,10327
2023-09-30 21:26:55,65,1,1,0,1,Force Alert,1,5,Force Detection,10329
2023-09-30 21:37:21,99,0,0,0,0,,0,0,No Event,10331
2023-09-30 21:40:09,94,0,0,0,0,,0,0,No Event,10336
2023-09-30 22:09:43,75,1,0,0,0,,0,0,No Event,10344
2023-09-30 22:18:05,53,1,1,0,1,Force Alert,1,9,Force Detection,10352
2023-09-30 22:27:26,4,0,1,0,1,Force Alert,1,19,Force Detection,10355
2023-09-30 22:32:28,66,0,0,0,0,,0,0,No Event,10361
2023-09-30 23:24:57,85,0,1,0,1,Force Alert,1,15,Force Detection,10365
2023-09-30 23:26:06,66,1,1,0,1,Force Alert,1,18,Force Detection,10374
2023-09-30 23:30:52,88,0,1,0,1,Force Alert,1,11,Force Detection,10377
2023-09-30 23:42:40,64,0,1,0,1,Force Alert,1,11,Force Detection,10379
2023-10-01 00:35:02,95,0,1,0,1,Force Alert,1,12,Force Detection,10380
2023-10-01 00:39:55,7,0,0,0,0,,0,0,No Event,10384
2023-10-01 00:54:20,53,0,0,0,0,,0,0,No Event,10385
2023-10-01 01:00:43,61,1,0,0,0,,0,0,No Event,10388
2023-10-01 01:00:54,56,0,0,0,0,,0,0,No Event,10394
2023-10-01 01:11:05,51,0,0,0,0,,0,0,No Event,10401
2023-10-01 01:57:41,81,0,0,0,0,,0,0,No Event,10404
2023-10-01 02:04:18,28,1,1,1,1,Force Alert,1,12,Force Detection,10412
2023-10-01 02:11:16,42,1,1,1,1,Force Alert,1,10,Force Detection,10414
2023-10-01 02:33:09,81,1,0,0,0,,0,0,No Event,10418
2023-10-01 02:56:52,77,0,1,0,1,Force Alert,1,13,Force Detection,10424
2023-10-01 03:50:35,86,0,0,0,0,,0,0,No Event,10428
2023-10-01 03:54:28,90,0,0,0,0,,0,0,No Event,10435
2023-10-01 03:59:19,68,0,1,0,1,Force Alert,1,16,Force Detection,10443
2023-10-01 04:08:26,28,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10451
2023-10-01 04:12:39,49,1,1,1,1,Force Alert,1,5,Force Detection,10453
2023-10-01 04:19:31,94,1,1,0,1,Force Alert,1,15,Force Detection,10454
2023-10-01 04:26:02,70,0,1,0,1,Force Alert,1,10,Force Detection,10463
2023-10-01 04:31:06,20,0,0,0,0,,0,0,No Event,10465
2023-10-01 04:39:55,100,1,0,0,0,,0,0,No Event,10473
2023-10-01 04:48:08,64,0,1,0,1,Force Alert,1,10,Force Detection,10475
2023-10-01 05:04:26,93,0,0,0,0,,0,0,No Event,10484
2023-10-01 05:07:01,66,0,1,0,1,Force Alert,1,5,Force Detection,10487
2023-10-01 05:29:16,73,1,0,0,0,,0,0,No Event,10496
2023-10-01 05:41:46,38,1,1,1,1,Force Alert,1,16,Force Detection,10504
2023-10-01 06:12:40,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10512
2023-10-01 06:21:33,28,0,0,0,0,,0,0,No Event,10518
2023-10-01 06:26:41,58,1,1,0,1,Force Alert,1,5,Force Detection,10521
2023-10-01 06:27:47,91,1,0,0,0,,0,0,No Event,10526
2023-10-01 06:39:07,85,0,0,0,0,,0,0,No Event,10530
2023-10-01 06:43:37,29,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10539
2023-10-01 06:59:12,16,1,1,1,1,Force Alert,1,18,Force Detection,10542
2023-10-01 07:02:05,54,0,0,0,0,,0,0,No Event,10543
2023-10-01 07:08:12,56,1,0,0,0,,0,0,No Event,10546
2023-10-01 07:08:20,43,1,0,1,0,Proximity Warning,1,0,Proximity Detection,10553
2023-10-01 07:09:59,12,0,1,0,1,Force Alert,1,12,Force Detection,10558
2023-10-01 07:12:26,63,0,1,0,1,Force Alert,1,8,Force Detection,10563
